,Date_reported, Country, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths,population in millions,new deaths per million ,international_travels,Testing policy (OxBSG),work place - closure,worplace visitors,cancel public events,school closure,staying_home_instructions,transpotation_closure,public gathering,campaigns,contact_tracing,covid_relief,income_support,internal_movment,Retail & Recreation (%),Grocery & Pharmacy Stores (%),Residential (%),Transit Stations (%),Parks (%),Workplaces (%),target
92,2020-05-28,Brazil,16324.0,391222.0,1039.0,24512.0,209.5,4.959427207637232,3.0,2.0,3.0,2.571,2.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,-14.429,5.857,3.429,-9.857,-22.429,2.571,2.0
93,2020-05-29,Brazil,20599.0,411821.0,1086.0,25598.0,209.5,5.183770883054892,3.0,2.0,3.0,-3.0,2.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,-20.857,4.857,5.571,-16.571,-27.714,-3.0,2.0
94,2020-05-30,Brazil,26417.0,438238.0,1156.0,26754.0,209.5,5.5178997613365155,3.0,2.0,3.0,-8.143,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-29.571,1.571,7.714,-23.714,-35.0,-8.143,3.0
95,2020-05-31,Brazil,26928.0,465166.0,1124.0,27878.0,209.5,5.365155131264917,3.0,2.0,3.0,-13.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-38.714,-4.143,9.714,-31.286,-42.714,-13.0,3.0
96,2020-06-01,Brazil,33274.0,498440.0,956.0,28834.0,209.5,4.563245823389021,3.0,2.0,3.0,-21.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-46.429,-8.714,12.429,-39.0,-48.143,-21.0,3.0
97,2020-06-02,Brazil,16409.0,514849.0,480.0,29314.0,209.5,2.2911694510739857,3.0,2.0,3.0,-28.714,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-53.857,-14.429,15.0,-45.857,-53.0,-28.714,2.0
98,2020-06-03,Brazil,11598.0,526447.0,623.0,29937.0,209.5,2.9737470167064437,3.0,2.0,3.0,-35.286,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-60.143,-19.714,17.286,-51.714,-57.143,-35.286,2.0
99,2020-06-04,Brazil,28936.0,555383.0,1262.0,31199.0,209.5,6.023866348448688,3.0,2.0,3.0,-40.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-64.857,-24.143,19.0,-56.143,-60.0,-40.0,3.0
100,2020-06-05,Brazil,28633.0,584016.0,1349.0,32548.0,209.5,6.4391408114558475,4.0,2.0,3.0,-43.857,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-68.0,-27.857,20.429,-59.429,-61.571,-43.857,3.0
101,2020-06-06,Brazil,30925.0,614941.0,1473.0,34021.0,209.5,7.031026252983294,4.0,2.0,3.0,-45.429,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-69.0,-29.429,20.857,-60.714,-61.286,-45.429,3.0
102,2020-06-07,Brazil,30830.0,645771.0,1005.0,35026.0,209.5,4.797136038186157,4.0,2.0,3.0,-45.429,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-68.857,-29.714,20.857,-61.0,-60.571,-45.429,3.0
103,2020-06-08,Brazil,27075.0,672846.0,904.0,35930.0,209.5,4.315035799522673,4.0,2.0,3.0,-45.571,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-68.429,-29.714,20.857,-61.143,-59.714,-45.571,3.0
104,2020-06-09,Brazil,18912.0,691758.0,525.0,36455.0,209.5,2.5059665871121717,4.0,2.0,3.0,-44.714,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-66.857,-28.0,20.429,-60.429,-58.429,-44.714,2.0
105,2020-06-10,Brazil,15654.0,707412.0,679.0,37134.0,209.5,3.2410501193317423,4.0,2.0,3.0,-43.714,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,-65.286,-26.143,20.0,-59.571,-57.143,-43.714,2.0
106,2020-06-11,Brazil,32091.0,739503.0,1272.0,38406.0,209.5,6.071599045346062,4.0,2.0,3.0,-43.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-63.857,-24.429,19.714,-58.857,-56.286,-43.0,3.0
107,2020-06-12,Brazil,32913.0,772416.0,1274.0,39680.0,209.5,6.081145584725537,4.0,2.0,3.0,-42.143,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-62.857,-22.714,19.286,-58.143,-55.714,-42.143,3.0
108,2020-06-13,Brazil,30412.0,802828.0,1239.0,40919.0,209.5,5.914081145584726,4.0,2.0,3.0,-41.286,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-61.857,-20.714,18.857,-57.286,-55.143,-41.286,3.0
109,2020-06-14,Brazil,25982.0,828810.0,909.0,41828.0,209.5,4.3389021479713605,4.0,2.0,3.0,-40.714,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-61.286,-19.143,18.571,-56.571,-54.571,-40.714,3.0
110,2020-06-15,Brazil,21704.0,850514.0,892.0,42720.0,209.5,4.257756563245823,4.0,2.0,3.0,-40.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-60.429,-17.429,18.286,-55.714,-54.286,-40.0,3.0
111,2020-06-16,Brazil,17110.0,867624.0,612.0,43332.0,209.5,2.9212410501193316,4.0,2.0,3.0,-39.286,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-59.429,-15.571,18.0,-55.0,-53.857,-39.286,2.0
112,2020-06-17,Brazil,20647.0,888271.0,627.0,43959.0,209.5,2.992840095465394,4.0,2.0,3.0,-38.571,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-58.571,-13.857,17.714,-54.286,-53.571,-38.571,2.0
113,2020-06-18,Brazil,34918.0,923189.0,1282.0,45241.0,209.5,6.119331742243436,4.0,2.0,3.0,-38.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-57.143,-9.857,17.143,-53.143,-52.429,-38.0,3.0
114,2020-06-19,Brazil,32188.0,955377.0,1269.0,46510.0,209.5,6.05727923627685,4.0,2.0,3.0,-42.286,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-59.429,-13.286,18.143,-55.143,-53.286,-42.286,3.0
115,2020-06-20,Brazil,22765.0,978142.0,1238.0,47748.0,209.5,5.909307875894988,4.0,2.0,3.0,-42.429,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-58.857,-12.143,18.143,-55.0,-53.143,-42.429,3.0
116,2020-06-21,Brazil,54771.0,1032913.0,1206.0,48954.0,209.5,5.756563245823389,4.0,2.0,3.0,-41.857,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-58.857,-12.286,17.857,-54.714,-53.286,-41.857,4.0
117,2020-06-22,Brazil,34666.0,1067579.0,1022.0,49976.0,209.5,4.878281622911694,4.0,2.0,3.0,-41.429,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-58.571,-13.0,17.714,-54.714,-53.143,-41.429,3.0
118,2020-06-23,Brazil,17459.0,1085038.0,641.0,50617.0,209.5,3.059665871121718,4.0,2.0,3.0,-41.286,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-59.0,-14.714,17.857,-55.0,-53.714,-41.286,2.0
119,2020-06-24,Brazil,21432.0,1106470.0,654.0,51271.0,209.5,3.1217183770883055,4.0,2.0,3.0,-41.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-59.286,-16.143,17.857,-55.143,-53.857,-41.0,3.0
120,2020-06-25,Brazil,39436.0,1145906.0,1374.0,52645.0,209.5,6.558472553699284,4.0,2.0,3.0,-40.571,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-60.286,-19.714,18.143,-55.714,-54.714,-40.571,3.0
121,2020-06-26,Brazil,42725.0,1188631.0,1185.0,53830.0,209.5,5.656324582338902,4.0,2.0,3.0,-35.429,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-57.286,-15.857,17.0,-53.143,-53.571,-35.429,3.0
122,2020-06-27,Brazil,39483.0,1228114.0,1141.0,54971.0,209.5,5.4463007159904535,4.0,2.0,3.0,-34.286,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-57.571,-17.286,16.857,-52.857,-53.571,-34.286,3.0
123,2020-06-28,Brazil,46860.0,1274974.0,990.0,55961.0,209.5,4.725536992840095,4.0,2.0,3.0,-34.143,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-57.571,-17.0,17.0,-53.0,-53.143,-34.143,3.0
124,2020-06-29,Brazil,38693.0,1313667.0,1109.0,57070.0,209.5,5.293556085918855,4.0,2.0,3.0,-34.714,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-57.429,-15.857,17.0,-53.0,-52.429,-34.714,3.0
125,2020-06-30,Brazil,30476.0,1344143.0,552.0,57622.0,209.5,2.6348448687350836,4.0,2.0,3.0,-38.714,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-59.571,-18.286,17.714,-54.857,-52.0,-38.714,3.0
126,2020-07-01,Brazil,24052.0,1368195.0,692.0,58314.0,209.5,3.3031026252983295,4.0,2.0,3.0,-38.143,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-59.429,-18.0,17.571,-54.571,-51.714,-38.143,3.0
127,2020-07-02,Brazil,33846.0,1402041.0,1280.0,59594.0,209.5,6.109785202863962,4.0,2.0,3.0,-37.857,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-59.429,-18.429,17.571,-54.714,-51.429,-37.857,3.0
128,2020-07-03,Brazil,46712.0,1448753.0,1038.0,60632.0,209.5,4.954653937947494,4.0,2.0,3.0,-37.286,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-59.429,-18.857,17.429,-54.571,-51.143,-37.286,3.0
129,2020-07-04,Brazil,48105.0,1496858.0,1252.0,61884.0,209.5,5.976133651551312,4.0,2.0,3.0,-36.857,2.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,-59.143,-18.714,17.429,-54.286,-50.571,-36.857,3.0
130,2020-07-05,Brazil,42223.0,1539081.0,1290.0,63174.0,209.5,6.157517899761337,4.0,2.0,3.0,-36.571,2.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-58.857,-18.571,17.429,-54.0,-50.143,-36.571,3.0
131,2020-07-06,Brazil,37923.0,1577004.0,1091.0,64265.0,209.5,5.20763723150358,4.0,2.0,3.0,-35.286,2.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-59.0,-19.714,17.429,-53.714,-50.571,-35.286,3.0
132,2020-07-07,Brazil,26051.0,1603055.0,602.0,64867.0,209.5,2.873508353221957,4.0,2.0,3.0,-30.429,2.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-56.429,-16.714,16.0,-51.143,-50.143,-30.429,3.0
133,2020-07-08,Brazil,20229.0,1623284.0,620.0,65487.0,209.5,2.9594272076372317,4.0,2.0,3.0,-30.143,2.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-56.286,-16.714,16.0,-51.0,-49.857,-30.143,2.0
134,2020-07-09,Brazil,45305.0,1668589.0,1254.0,66741.0,209.5,5.985680190930788,4.0,2.0,3.0,-29.429,2.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-55.143,-13.857,15.429,-49.857,-48.857,-29.429,3.0
135,2020-07-10,Brazil,44571.0,1713160.0,1223.0,67964.0,209.5,5.837708830548926,4.0,2.0,3.0,-34.286,2.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-57.429,-16.571,16.429,-52.143,-49.0,-34.286,3.0
136,2020-07-11,Brazil,42619.0,1755779.0,1220.0,69184.0,209.5,5.823389021479714,4.0,2.0,3.0,-34.571,2.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-57.143,-15.571,16.429,-52.429,-48.857,-34.571,3.0
137,2020-07-12,Brazil,45048.0,1800827.0,1214.0,70398.0,209.5,5.794749403341289,4.0,2.0,3.0,-34.286,2.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-57.143,-15.429,16.286,-52.429,-49.0,-34.286,3.0
138,2020-07-13,Brazil,39023.0,1839850.0,1071.0,71469.0,209.5,5.11217183770883,4.0,2.0,3.0,-33.857,2.0,3.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-56.571,-14.143,16.0,-52.0,-48.714,-33.857,3.0
139,2020-07-14,Brazil,24831.0,1864681.0,631.0,72100.0,209.5,3.011933174224344,4.0,2.0,3.0,-33.571,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-56.143,-12.857,16.429,-51.714,-48.571,-33.571,3.0
140,2020-07-15,Brazil,20286.0,1884967.0,733.0,72833.0,209.5,3.4988066825775657,4.0,2.0,3.0,-33.429,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-55.714,-11.571,16.286,-51.429,-48.714,-33.429,2.0
141,2020-07-16,Brazil,41857.0,1926824.0,1300.0,74133.0,209.5,6.205250596658711,4.0,2.0,3.0,-33.429,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-55.714,-11.857,16.571,-51.571,-49.571,-33.429,3.0
142,2020-07-17,Brazil,39924.0,1966748.0,1233.0,75366.0,209.5,5.885441527446301,4.0,2.0,3.0,-28.0,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-52.143,-6.143,15.286,-48.286,-48.714,-28.0,3.0
143,2020-07-18,Brazil,45403.0,2012151.0,1322.0,76688.0,209.5,6.310262529832936,4.0,2.0,3.0,-26.857,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-50.714,-3.714,15.0,-46.857,-48.429,-26.857,3.0
144,2020-07-19,Brazil,34177.0,2046328.0,1163.0,77851.0,209.5,5.551312649164678,4.0,2.0,3.0,-24.571,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-49.857,-1.286,14.571,-45.571,-48.429,-24.571,3.0
145,2020-07-20,Brazil,28532.0,2074860.0,921.0,78772.0,209.5,4.39618138424821,4.0,2.0,3.0,-24.571,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-49.714,-1.429,14.714,-45.429,-48.286,-24.571,3.0
146,2020-07-21,Brazil,23529.0,2098389.0,716.0,79488.0,209.5,3.4176610978520285,4.0,2.0,3.0,-24.571,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-49.857,-2.0,14.714,-45.429,-48.571,-24.571,3.0
147,2020-07-22,Brazil,20257.0,2118646.0,632.0,80120.0,209.5,3.016706443914081,4.0,2.0,3.0,-24.571,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-50.143,-3.143,14.857,-45.571,-48.857,-24.571,2.0
148,2020-07-23,Brazil,41008.0,2159654.0,1367.0,81487.0,209.5,6.5250596658711215,4.0,2.0,3.0,-24.571,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-50.714,-5.0,14.857,-45.857,-49.286,-24.571,3.0
149,2020-07-24,Brazil,67860.0,2227514.0,1284.0,82771.0,209.5,6.128878281622912,4.0,2.0,3.0,-24.714,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-51.571,-7.0,15.143,-46.571,-50.143,-24.714,4.0
150,2020-07-25,Brazil,59961.0,2287475.0,1311.0,84082.0,209.5,6.257756563245823,4.0,2.0,3.0,-25.0,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-52.714,-9.571,15.429,-47.429,-50.714,-25.0,4.0
151,2020-07-26,Brazil,55891.0,2343366.0,1156.0,85238.0,209.5,5.5178997613365155,4.0,2.0,3.0,-26.571,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-53.286,-11.429,16.0,-48.429,-50.571,-26.571,4.0
152,2020-07-27,Brazil,51147.0,2394513.0,1211.0,86449.0,209.5,5.780429594272077,4.0,2.0,3.0,-26.429,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-53.429,-11.714,16.0,-48.571,-50.714,-26.429,3.0
153,2020-07-28,Brazil,24578.0,2419091.0,555.0,87004.0,209.5,2.649164677804296,4.0,2.0,3.0,-26.143,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-53.429,-12.0,16.0,-48.571,-50.571,-26.143,3.0
154,2020-07-29,Brazil,23284.0,2442375.0,614.0,87618.0,209.5,2.9307875894988067,4.0,2.0,3.0,-26.143,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-53.286,-11.143,16.0,-48.571,-50.143,-26.143,3.0
155,2020-07-30,Brazil,40816.0,2483191.0,921.0,88539.0,209.5,4.39618138424821,4.0,2.0,3.0,-26.143,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-53.143,-10.429,16.143,-48.571,-49.714,-26.143,3.0
156,2020-07-31,Brazil,69074.0,2552265.0,1595.0,90134.0,209.5,7.613365155131265,4.0,2.0,3.0,-26.0,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-53.143,-10.286,16.0,-48.429,-49.714,-26.0,4.0
157,2020-08-01,Brazil,57837.0,2610102.0,1129.0,91263.0,209.5,5.389021479713604,4.0,2.0,3.0,-25.857,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-53.286,-10.143,16.0,-48.571,-50.286,-25.857,4.0
158,2020-08-02,Brazil,52383.0,2662485.0,1212.0,92475.0,209.5,5.785202863961814,4.0,2.0,3.0,-26.0,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-53.714,-10.286,16.0,-48.857,-51.143,-26.0,4.0
159,2020-08-03,Brazil,45392.0,2707877.0,1088.0,93563.0,209.5,5.193317422434368,4.0,2.0,3.0,-27.143,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-54.143,-10.143,16.286,-49.429,-51.429,-27.143,3.0
160,2020-08-04,Brazil,25800.0,2733677.0,541.0,94104.0,209.5,2.5823389021479715,4.0,2.0,3.0,-27.0,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-54.0,-9.571,16.286,-49.286,-51.571,-27.0,3.0
161,2020-08-05,Brazil,16641.0,2750318.0,561.0,94665.0,209.5,2.6778042959427206,4.0,2.0,3.0,-26.429,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-53.714,-9.571,16.143,-48.857,-51.571,-26.429,2.0
162,2020-08-06,Brazil,51603.0,2801921.0,1154.0,95819.0,209.5,5.508353221957041,4.0,2.0,3.0,-25.857,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-53.286,-9.143,16.0,-48.286,-51.429,-25.857,3.0
163,2020-08-07,Brazil,57152.0,2859073.0,1437.0,97256.0,209.5,6.859188544152745,4.0,2.0,3.0,-25.286,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-52.571,-7.857,15.857,-47.571,-50.571,-25.286,4.0
164,2020-08-08,Brazil,53139.0,2912212.0,1237.0,98493.0,209.5,5.90453460620525,4.0,2.0,3.0,-24.143,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-51.714,-6.571,15.429,-46.571,-49.286,-24.143,4.0
165,2020-08-09,Brazil,50230.0,2962442.0,1079.0,99572.0,209.5,5.15035799522673,4.0,2.0,3.0,-22.857,2.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,-50.857,-5.286,15.143,-45.571,-48.0,-22.857,3.0
166,2020-08-10,Brazil,49970.0,3012412.0,905.0,100477.0,209.5,4.31980906921241,2.046708636035852,2.4029566959048734,1.633061961097594,-23.060740717823222,1.137793996073054,1.9537307286043326,0.8951867885683357,0.7166149066772165,1.5213655973918667,1.6916670632697763,0.7219619043381362,1.02148480941538,0.8570345572127578,0.7590501228269727,-23.413562512583027,-9.441221814344823,11.193526634615727,-36.43419206097569,-18.671036241818236,-23.06074071782354,3.0
167,2020-08-11,Brazil,23010.0,3035422.0,572.0,101049.0,209.5,2.7303102625298328,2.4717481874707548,2.6941785644612377,1.3098160827965395,-23.060740717824807,1.210248593585885,1.9220574184438606,1.1369998898633287,0.7305557938548949,1.888141994553235,1.5546094381486886,0.8667200045529293,0.9310673424831686,0.836461202553008,0.8611783797744845,-22.149478187649898,-5.399813227043943,11.5039994577478,-33.879505902785795,-15.991555517053008,-23.06074071782442,3.0
168,2020-08-12,Brazil,22048.0,3057470.0,703.0,101752.0,209.5,3.3556085918854417,2.438560038171492,2.7062083242660666,1.288058118987341,-23.060740717823894,1.2193489536798856,1.939154198623649,1.1280830944500995,0.7348458869801312,1.871212335136526,1.5231270216079307,0.8663616380018548,0.9537352769528302,0.8284846612887946,0.8485963004693472,-22.4837154048312,-5.641436408396439,11.436555394201163,-33.9045399193144,-15.17781096147629,-23.060740717823933,3.0
169,2020-08-13,Brazil,52160.0,3109630.0,1274.0,103026.0,209.5,6.081145584725537,1.8911147801332389,2.3905057925712523,1.6325253935076605,-23.060740717820707,1.1478962646257438,2.0053834868593157,0.8389407732986683,0.7260422511456032,1.42367912703622,1.644676544493605,0.6977821402725165,1.0995329014800173,0.848500552410542,0.7093381411472841,-24.326513959500332,-10.558168571005659,11.007374409185305,-36.94807625080882,-17.154411896353132,-23.060740717822167,3.0
170,2020-08-14,Brazil,55155.0,3164785.0,1175.0,104201.0,209.5,5.608591885441528,2.1340505640314453,2.6545255000660837,1.660995911836045,-23.060740717820735,1.1460300692827896,1.839956797324419,0.8959295844008258,0.7971482962431952,1.3791658321541673,1.633409180700669,0.5644980668442136,0.9835434985314988,0.8622013918669093,0.7119479188764029,-23.22921345378188,-10.46794477995583,11.192377390807742,-37.4651498319789,-18.67990135636348,-23.060740717822124,4.0
171,2020-08-15,Brazil,60091.0,3224876.0,1262.0,105463.0,209.5,6.023866348448688,2.040986981546624,2.6108025757947484,1.715443091430447,-23.060740717820206,1.1343873011835377,1.855848508825644,0.8551883222220552,0.797157674220368,1.3115981132280892,1.660234364817652,0.5378310172456875,1.0154359161497033,0.8732169186988191,0.687140098722725,-23.40691257790698,-11.110380348671217,11.154124998465878,-37.987676951859676,-19.0292759767273,-23.060740717821805,4.0
172,2020-08-16,Brazil,50644.0,3275520.0,1060.0,106523.0,209.5,5.059665871121719,1.963240308974358,2.4363755705337713,1.6195563663372707,-23.06074071782207,1.1438107290452486,1.9997313246108845,0.8979163665831166,0.7277928486804931,1.5027630182821652,1.690818305481123,0.7144639030604583,1.0897202896277525,0.8808577743302112,0.7280192096620822,-23.33572970465358,-9.275211351796406,11.227922704397768,-36.7340328299844,-18.0519106407719,-23.060740717822828,3.0
173,2020-08-17,Brazil,41576.0,3317096.0,709.0,107232.0,209.5,3.384248210023866,2.1812356317440447,2.543341791823913,1.524880949586332,-23.060740717824235,1.1574200950850317,1.9659953329003734,1.0162315043815977,0.7283720121787355,1.6828307980181099,1.694758537271251,0.7724081476544116,1.02630743035582,0.8937467257836956,0.7863746949060001,-22.130785499934316,-7.083078385171323,11.496080250617462,-35.70822600227023,-18.3956700951151,-23.060740717823972,3.0
174,2020-08-18,Brazil,23101.0,3340197.0,620.0,107852.0,209.5,2.9594272076372317,2.4257467751949124,2.741692947988599,1.2938737086334957,-23.060740717824324,1.2135756137698595,1.9608063340241086,1.1634212245869375,0.7411458951490074,1.9033286841839088,1.574864454738596,0.8667039307715285,0.9885356165588144,0.8721919472382079,0.8409132733656162,-21.66422811670521,-4.722991876083228,11.628817612644513,-34.0708529305276,-15.823295017212779,-23.06074071782404,3.0
175,2020-08-19,Brazil,19373.0,3359570.0,684.0,108536.0,209.5,3.2649164677804294,2.1973003090910708,2.498976814756496,1.2551603992311005,-23.060740717824572,1.216213903025907,2.130196893506405,1.1247134160497256,0.6722757977298851,1.9708686748956104,1.5925500230872343,1.0045039490773933,1.1080603212393587,0.8668864372609035,0.840732250246768,-22.49340668464475,-4.42544041329144,11.500353001542644,-33.489423818846575,-14.430249894729258,-23.060740717824213,2.0
176,2020-02-21,Israel,5.0,5.0,0.0,0.0,8.84,0.0,4.0,1.0,2.0,-49.571,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,-64.143,-21.714,23.143,-46.714,-29.143,-49.571,1.0
177,2020-02-22,Israel,0.0,5.0,0.0,0.0,8.84,0.0,4.0,1.0,2.0,-48.286,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,-62.714,-21.714,22.429,-45.571,-25.429,-48.286,0.0
178,2020-02-23,Israel,0.0,5.0,0.0,0.0,8.84,0.0,4.0,1.0,2.0,-44.857,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,-61.0,-22.143,21.286,-44.0,-23.857,-44.857,0.0
179,2020-02-24,Israel,1.0,6.0,0.0,0.0,8.84,0.0,4.0,1.0,2.0,-37.429,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,-55.0,-10.857,18.143,-38.571,-16.857,-37.429,1.0
180,2020-02-25,Israel,0.0,6.0,0.0,0.0,8.84,0.0,4.0,1.0,2.0,-35.857,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,-53.286,-10.429,17.286,-36.857,-12.571,-35.857,0.0
181,2020-02-26,Israel,0.0,6.0,0.0,0.0,8.84,0.0,4.0,1.0,2.0,-35.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,-51.571,-9.429,16.714,-35.286,-5.714,-35.0,0.0
182,2020-02-27,Israel,1.0,7.0,0.0,0.0,8.84,0.0,4.0,1.0,2.0,-33.857,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,-50.143,-8.571,16.143,-34.0,-2.714,-33.857,1.0
183,2020-02-28,Israel,2.0,9.0,0.0,0.0,8.84,0.0,4.0,1.0,2.0,-32.571,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,-48.143,-7.571,15.429,-32.286,0.0,-32.571,1.0
184,2020-02-29,Israel,2.0,11.0,0.0,0.0,8.84,0.0,4.0,1.0,2.0,-31.286,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,-46.429,-6.0,14.714,-30.429,1.714,-31.286,1.0
185,2020-03-01,Israel,0.0,11.0,0.0,0.0,8.84,0.0,4.0,1.0,2.0,-31.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,-44.0,-4.143,14.0,-28.143,9.0,-31.0,0.0
186,2020-03-02,Israel,3.0,14.0,0.0,0.0,8.84,0.0,4.0,1.0,2.0,-30.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,-42.143,-3.0,13.429,-26.571,12.571,-30.0,1.0
